"MovieId","Movie Rating","Duration","Gross_M","Worldwide LT Gross","Metascore","MovieAge","Action","comedy","horror","romance","sci_fi","drama","MovieLength","Votes_cat"
"315ff5274d9fd70268fceb9c15c841dc67fe0994",7.7,146,296,977070383,65,12,0,0,0,0,0,0,"2hr 26mins","Adequate"
"31fbb35461c0ccbe04d574356e371ee7af078429",8.0,108,107,329398046,79,12,0,0,0,0,0,1,"1hr 48mins","Adequate"
"329986f142622a838654881854df3b21f34a703d",7.0,112,127,260095986,72,11,1,0,0,0,1,0,"1hr 52mins","Adequate"
"32d71a97ac94346b418b25e7b15ccc20fb72aee7",7.3,121,96,195320400,69,3,0,0,0,0,0,0,"2hr 1mins","Adequate"
"32f105aa993e6f0c9d7d27b2515d70c5bf2d3b98",5.7,116,84,211819354,37,11,1,0,0,0,1,0,"1hr 56mins","Adequate"
"32ff97f953e46e624f343a46f3f21fcac5dd1a39",7.1,115,145,353133898,59,18,1,0,0,0,1,0,"1hr 55mins","Adequate"
"3327d4f1881604701bf7a92c8081eaafe04a4dbe",7.4,128,83,215862692,57,30,0,0,1,0,0,1,"2hr 8mins","Adequate"
"3343b8b6829c81bc606bf2491502f8b465fd1ff6",7.6,117,211,456082343,52,16,1,0,0,0,0,0,"1hr 57mins","Adequate"
"33713944abecf802dd0f47780babadac915dcbab",6.5,136,475,1027082707,51,23,1,0,0,0,0,0,"2hr 16mins","Adequate"
"33719e7398cf1e6c97424a94c22237727cf6708f",7.6,92,215,632083197,74,14,1,0,0,0,0,0,"1hr 32mins","Adequate"
"33f55e0498c138a46facb566efd33dfa49b9d331",6.3,131,82,312296056,43,7,1,0,0,0,1,0,"2hr 11mins","Adequate"
"34018f6277bca838dbf281c24ef73c33ccdf5ed7",6.7,117,119,203627753,81,15,0,0,0,0,0,0,"1hr 57mins","Adequate"
"34305a3b745b2d12acfda9592f0bb5349a05a0ce",7.8,106,188,527016307,94,5,1,0,0,0,0,0,"1hr 46mins","Adequate"
"345d01c659b37d2490dd24054150006265bfb90c",6.5,99,149,319715683,47,2,1,1,0,0,0,0,"1hr 39mins","Adequate"
"34c7f762587753dba3a2d27b8bbe80088a22769e",6.3,95,120,274325949,59,9,0,1,0,0,0,0,"1hr 35mins","Adequate"
"356e381fc549e400697b2b093ea90e48f1fdfd4f",6.2,113,77,299820798,34,6,0,0,0,0,0,0,"1hr 53mins","Adequate"
"357c8138e5df9dc1bf0c152daf7f06c6ecd9d12d",6.7,169,75,186883563,65,24,0,0,0,0,0,1,"2hr 49mins","Satisfactory"
"35d5fa6ea4e7c0f47849d87496f863ba04622c61",6.7,149,0,461421559,64,2,1,0,0,0,0,0,"2hr 29mins","Low"
"35fe90e3389882348860a2f09089b7f264d5597c",7.4,110,4,726264074,54,3,1,0,0,0,0,0,"1hr 50mins","Low"
"364851c2e447d5fd17de297f9d3d1f81ec04ec94",7.8,105,239,296578797,71,38,1,0,0,0,0,0,"1hr 45mins","Adequate"
"36802bdb82c263a2c0397ddcfe64e383fece3a4a",7.0,140,97,214104620,70,13,1,0,0,0,0,0,"2hr 20mins","Adequate"
"36984a4d29acee03fbbb836f8b687b0ec7defc71",6.8,96,114,309979994,67,14,0,1,0,0,0,0,"1hr 36mins","Adequate"
"36a853985bb830581704d9e1c4615d15b0e95376",6.8,106,179,624026776,58,10,1,1,0,0,0,0,"1hr 46mins","Adequate"
"36b9a0ba7781e618f61f2c9db163be26ba512f9f",6.5,121,113,219103655,57,13,0,0,0,1,0,0,"2hr 1mins","Satisfactory"
"3710e9e0c96f2e7bcf35c79ec4016f11871a0ab5",5.8,100,112,362000072,30,9,0,0,0,0,0,0,"1hr 40mins","Adequate"
"373d5f7b8dc117ab8bfaea78cab96d0b8f52040f",7.5,146,425,865011746,76,9,1,0,0,0,1,0,"2hr 26mins","Adequate"
"3756c5d812e69b43d19120ad17a3fe2d8e70fa47",7.4,140,147,490719763,82,5,1,0,0,0,0,0,"2hr 20mins","Adequate"
"3786e9db67680f88ef99b4b84aace764eeb35449",6.7,115,126,208076205,52,10,1,0,0,0,0,0,"1hr 55mins","Adequate"
"38001e6145fc13dfe4aff6a231fba68d9258b086",8.5,132,53,263187038,96,3,0,0,0,0,0,1,"2hr 12mins","Adequate"
"385d4c49545f8de98764d53cfb33845318d7d378",6.4,100,118,293503354,65,12,1,0,0,0,0,0,"1hr 40mins","Adequate"
"38dfae296715fb2d9affcf51c1f2eb17219204a3",7.5,126,251,411569241,69,33,1,0,0,0,0,0,"2hr 6mins","Adequate"
"3913e7ea951e7d5e4abfbf22352c4e5542c7955c",6.4,113,242,494580615,68,26,1,0,0,0,0,0,"1hr 53mins","Adequate"
"393c5cddd06441a55f8611c3b00961ee98bcb2d2",6.7,81,142,346079773,58,27,0,0,0,0,0,0,"1hr 21mins","Adequate"
"39c309d7d1b79589942a03738da99850a0eca244",7.9,126,318,585796247,79,14,1,0,0,0,1,0,"2hr 6mins","High"
"39cdc6792fd232fdf3d31e260ed2bd6980d7cc13",6.1,90,110,204681899,47,17,0,0,0,0,0,0,"1hr 30mins","Adequate"
"39e723d8f9323804a7d1ef4def6bf466531c2184",7.0,95,103,235483004,58,23,0,1,0,0,0,0,"1hr 35mins","Adequate"
"39ed6b5fb5b2283bdb3c3f1e8e82031560277abf",7.0,88,130,246233113,67,7,0,1,0,0,0,0,"1hr 28mins","Satisfactory"
"3a0e2521e78cc2a3eefcc14dc9d128d1081277ca",6.4,89,127,458863600,61,8,1,0,0,0,1,0,"1hr 29mins","Adequate"
"3abd61f7853be8c4fca891a3b9c1d5292fa116c1",6.6,94,177,386041607,55,7,0,1,0,0,0,0,"1hr 34mins","Adequate"
"3b0552a3b3ccc18da4433f46119eacf903c3acb8",7.3,107,78,373993951,68,11,1,0,0,0,0,0,"1hr 47mins","Adequate"
"3b75d781de29e4a2cb80849f7b6213b14329789e",5.9,84,100,193967670,53,11,0,1,0,0,0,0,"1hr 24mins","Satisfactory"
"3bfdb06cd93d749d144050954d7ae67ecc98af5e",7.6,140,380,868390560,68,17,1,0,0,0,0,0,"2hr 20mins","Adequate"
"3c2a2f6e8369758684cc8ff827c824b8ccc2fe30",8.3,153,121,321457747,69,13,0,0,0,0,0,0,"2hr 33mins","High"
"3c4bd2fc1486c5ee77dbb0276c26fab80af470d6",7.4,132,209,694713380,73,11,1,0,0,0,0,0,"2hr 12mins","Adequate"
"3c58f07df57290a2dde9ee294d7a21872186eca0",7.7,157,290,896730264,81,17,0,0,0,0,0,0,"2hr 37mins","Adequate"
"3cce7f900c992f241cfb7cf0bb0cc104cf2cd8d8",8.5,88,423,1063611805,88,28,0,0,0,0,0,0,"1hr 28mins","High"
"3cdb13c93d96ec3791ecd766478d097e163082b2",3.7,125,107,238235719,28,25,1,0,0,0,1,0,"2hr 5mins","Adequate"
"3d0b425f4cc8df16dbdf449686543c8a28eef7da",7.3,141,146,378882411,63,28,1,0,0,0,0,0,"2hr 21mins","Adequate"
"3d4698b781fcf7a16a2ace828eb1dd9096d4e66c",7.2,101,256,585410052,65,15,1,0,0,0,1,0,"1hr 41mins","Adequate"
"3d91a1f8cb00f2098c035b5e4cf3fd7b2ecb80bb",6.8,117,83,178051587,64,30,1,0,0,0,0,0,"1hr 57mins","Adequate"
"3e66fd368931e55c63a51b6ab0bfe47acdb32aea",7.1,93,237,538983207,69,10,0,1,0,0,0,0,"1hr 33mins","Adequate"
"3eae0a97ae4a0fbdf81b3984c73a778ed222497d",7.9,112,116,210888950,81,13,1,0,0,0,1,0,"1hr 52mins","Adequate"
"3ef2d1a9bee36b10d2408f825b90526a2809665d",7.9,176,0,770836163,72,0,1,0,0,0,0,0,"2hr 56mins","Adequate"
"3f206444b6c2266e383a40592f00d738709db489",7.2,95,163,363258859,77,24,0,1,0,0,0,0,"1hr 35mins","Adequate"
"3f31c99f7e810af754f574ca006b695835d69052",8.6,189,137,286801374,61,23,0,0,0,0,0,0,"3hr 9mins","High"
"3f420679c76188f55b8370262f9577a987e3e788",7.9,130,315,853983879,74,5,1,1,0,0,0,0,"2hr 10mins","Adequate"
"3ffff30d8de703a23dd2da5c4796f5f4a7f9412b",8.6,137,205,520881154,75,31,1,0,0,0,1,0,"2hr 17mins","High"
"40122c8e08d8b8df7fe37c0cb06a98da245f8e0e",4.7,130,297,711025481,44,13,0,0,0,0,0,0,"2hr 10mins","Adequate"
"4060724a7af1f03a324206816ce07ffd66a46b98",7.6,153,302,934483039,78,13,1,0,0,0,0,0,"2hr 33mins","Adequate"
"40bd6fe88195314ad76a7826331eb661a51b4c30",4.8,100,67,183611771,35,22,0,0,0,0,0,0,"1hr 40mins","Satisfactory"
"40cbc0de1e2043d40d694b43a43617c576c59157",6.7,121,102,190400157,50,4,1,0,0,0,0,0,"2hr 1mins","Adequate"
"40dd316134fbe86e14df5cffdab5fab84f3a7ef2",6.2,92,56,217124280,40,8,1,0,0,0,0,0,"1hr 32mins","Adequate"
"413faba907714a4c5742c70a2f00e35af3ceb50d",6.8,120,174,358994850,46,30,0,0,0,0,0,0,"2hr 0mins","Adequate"
"4167550684013273c8adc820c86e7dc433b8e86c",6.4,124,119,193921372,45,20,1,0,0,0,0,0,"2hr 4mins","Adequate"
"417cac30e883dd75658a6c142da3920ca31fe8b8",7.1,127,218,505703557,52,32,0,0,0,1,0,1,"2hr 7mins","Adequate"
"4186b6fd49217a20cecc0e59e5590b19d34a8fc6",6.5,124,206,426505244,59,2,1,0,0,0,0,0,"2hr 4mins","Adequate"
"41a08d5024af7f39ad833ce319c74f4ffc38748b",7.9,120,128,213525736,94,22,1,0,0,0,0,0,"2hr 0mins","Adequate"
"41d20a8c6f57d43f8f141a9e095530720ce3a821",5.4,103,143,563749323,30,11,0,1,0,0,0,0,"1hr 43mins","Satisfactory"
"420383811fe9efc2b06da4c21725c7aed668afa2",6.7,128,125,265328738,66,19,0,0,0,1,0,0,"2hr 8mins","Adequate"
"42146a9ab7fcea149080bea1a6d0d8d39c811068",7.8,136,260,714421503,70,8,1,0,0,0,1,0,"2hr 16mins","Adequate"
"422028149b9da75bd16c20e71937a1a4e91d3a0d",6.4,152,330,873637528,44,6,1,0,0,0,1,0,"2hr 32mins","Adequate"
"425a4b04f594ea3f271a7278a46bcc74efe72bac",6.5,97,145,190539357,57,28,0,0,0,0,0,0,"1hr 37mins","Adequate"
"429caff6336e7e1f68f14c9c1e0ec88f38f1873d",5.8,119,99,227817248,39,11,1,0,0,0,0,0,"1hr 59mins","Adequate"
"42c498ce3cee8b6649c34e54ea553fc61387db44",5.7,147,0,994677000,38,0,1,0,0,0,1,0,"2hr 27mins","Adequate"
"431c94b0ff40c943f4bf3d6d30bd2a9c92a1f080",7.6,95,252,543157985,72,12,0,1,0,0,0,0,"1hr 35mins","Adequate"
"43278b082850c350504032d5ad9421d9ab469b9d",6.2,121,80,183658498,41,13,1,0,0,0,1,0,"2hr 1mins","Adequate"
"43f36938451e165c5d014027707ec3bf150e40d9",7.2,109,138,201585328,69,10,1,0,0,0,0,0,"1hr 49mins","Adequate"
"44056cae4f31363a872200139ae5b80dbe0f7cf7",7.3,84,129,262552893,89,16,0,1,0,0,0,0,"1hr 24mins","Adequate"
"4448f41bbc2c15d2443a13fbf704f943f3308987",6.3,139,337,894983373,59,15,1,0,0,0,1,0,"2hr 19mins","Adequate"
"446351517b195f2e97a6a9f944870ab9b73b807d",5.7,99,84,301970083,37,10,1,0,0,0,0,0,"1hr 39mins","Adequate"
"4497c8b65a795a10093e2d4510f6a8d1ee804f84",7.5,112,8,193840806,72,3,0,0,0,0,0,0,"1hr 52mins","Satisfactory"
"44a56cfeb6450589defae007cf9f585cc6667b9a",8.6,169,188,701729206,74,8,0,0,0,0,1,0,"2hr 49mins","High"
"44ef0c223b79525e95cfb3377003a8c5504503f2",5.8,112,73,190213455,24,22,1,0,0,0,1,0,"1hr 52mins","Adequate"
"45971c2cd1dd3f0465c5b97113195002c11b6752",6.3,110,140,297795726,61,4,1,0,0,0,0,0,"1hr 50mins","Adequate"
"459c142df6244e279ba76425a8022fd3abfb4276",9.0,195,97,322161245,94,29,0,0,0,0,0,0,"3hr 15mins","High"
"462478b64b19c98323d28d16fe2fd5c251b06f33",6.3,112,115,353284621,51,3,0,0,0,0,0,0,"1hr 52mins","Satisfactory"
"46517e2978731f08136689f97ef7bf453b1b583e",5.7,113,66,252442974,43,3,1,0,0,0,1,0,"1hr 53mins","Adequate"
"47cd4d9c736f5c8e3acdd8946a68e348b6c026bf",6.2,111,91,201957688,61,32,1,0,0,0,0,0,"1hr 51mins","Adequate"
"481de7c23fa126d04d6bdb83a9986a09c268be52",7.9,194,659,2201647264,75,25,0,0,0,1,0,1,"3hr 14mins","High"
"489e9723331b891c4ce06a1840aaf6c3db2ded3a",7.2,130,107,352194034,65,27,1,0,0,0,0,0,"2hr 10mins","Adequate"
"4915e9aca77a51427e592e5c84fa2b8260b312e5",8.4,165,163,426074373,81,10,0,0,0,0,0,1,"2hr 45mins","High"
"4933a3a774566fb9049a9491ee2fdf250c9139f2",6.7,93,135,202084756,51,32,1,1,0,0,0,0,"1hr 33mins","Satisfactory"
"49635480f09d35f62a5fc86e3851d0c177050c13",8.1,146,170,216639112,62,11,0,0,0,0,0,1,"2hr 26mins","Adequate"
"4a004ef606bdc0055eead05bd19818691ddc0a50",6.1,113,70,372234864,51,15,0,0,0,0,0,0,"1hr 53mins","Adequate"
"4a7ff59fb5f21149b871c2a81d61f07370f1830c",7.3,69,103,267447150,91,80,0,0,0,0,0,0,"1hr 9mins","Adequate"
"4abcb21dd03e82528f43183eeabd1d35560a516d",5.8,158,166,791217826,49,13,1,0,0,0,1,0,"2hr 38mins","Adequate"
"4ac5f0a37061cadee60d0eb83e41c1e20c6e7bee",4.8,100,61,243611982,33,9,1,0,0,0,1,0,"1hr 40mins","Adequate"
"4ae9417fe261637a02dc60ad5ccf08028af61c2b",6.3,96,105,232722935,43,19,0,1,0,0,0,0,"1hr 36mins","Adequate"
"4b24150102fe068430dbcb83c2c37e38ff133ec5",5.3,127,47,183887723,40,7,1,0,0,0,1,0,"2hr 7mins","Adequate"
"4b5a020e9e686afdba7738bf1a74e1f488051b7c",8.1,124,260,474141300,87,47,0,0,0,0,0,0,"2hr 4mins","Adequate"
"4b956e9c6d7fe1559a538df44e04a413e2aa50f6",5.7,103,136,320689294,49,26,0,0,0,0,0,0,"1hr 43mins","Adequate"
"4bb7ac58729d3cbc40ce07ca5a8c820cc0673b03",7.2,187,218,556906378,81,17,1,0,0,0,0,0,"3hr 7mins","Adequate"
"4bd4cfac6108d5b39095009098dc5a36b80fb45a",7.4,131,126,256271286,73,22,0,0,0,0,0,0,"2hr 11mins","Adequate"
"4cbed11e147630262723a0c453d0bd17760b01cd",7.3,116,121,350448145,78,28,1,0,0,0,0,0,"1hr 56mins","Adequate"
"4cfc6cc875b247d2a97ce312f34614cdcf83504c",6.7,84,69,181096164,61,31,1,1,0,0,0,0,"1hr 24mins","Adequate"
"4d49ad467b4ca39c60b3d5e731f17450584423b5",7.5,115,233,677796076,72,6,1,0,0,0,0,0,"1hr 55mins","Adequate"
"4d8370066e242c68191ac15814e93e1553a48ebd",7.0,107,111,195702963,71,14,1,0,0,0,0,0,"1hr 47mins","Adequate"
"4d897c02002f5b278f6ce8f4792e6d423e663b6e",5.9,127,1,259368448,48,7,1,0,0,0,0,0,"2hr 7mins","Low"
"4d9f58364e096045145a3f3078933435bfe17fb0",6.0,103,68,278780441,37,12,1,0,0,0,0,0,"1hr 43mins","Adequate"
"4dda7bfaa9dfbeb921949dc4412e590296746a84",7.3,128,79,182291969,73,31,0,0,0,0,0,0,"2hr 8mins","Adequate"
"4e4890c51d4bee4ec2791f7c5d25bde21ef7c2a1",7.7,100,277,469328079,73,13,0,1,0,0,0,0,"1hr 40mins","Adequate"
"4e96412a95406f8f56d0e74f64db96bfaf913879",6.4,93,131,222724172,63,33,0,0,0,0,0,0,"1hr 33mins","Adequate"
"4eee4bda8e20424a7aa117198f23d9a0692500ae",6.6,135,113,276144750,61,10,1,0,0,0,0,0,"2hr 15mins","Adequate"
"4f5f2dca8c0850b68e89f617a9d2cccf94dbf2c9",5.8,93,102,244232688,57,14,1,0,0,0,0,0,"1hr 33mins","Adequate"
"4fa507df214c936b070171e32817f06d49fb8d73",5.8,131,65,303025485,41,10,1,0,0,0,1,0,"2hr 11mins","Adequate"
"4fbd77ccbd9814b7d7e56dae905aeaf4d28c2b96",8.0,115,227,444100035,85,15,1,0,0,0,0,0,"1hr 55mins","Adequate"
"4fd75ff5af379fd6ba8c1d83b13066a4940c852c",6.4,150,89,260502115,37,9,1,0,0,0,0,0,"2hr 30mins","Adequate"
"4fe0568f1d441ba69d79f46863053e4ba348d175",5.9,125,128,212902372,69,8,0,0,0,0,0,0,"2hr 5mins","Adequate"
"4ff480f320bc61834aca0bd922b9d5f9b3d1cc06",7.1,107,128,340487836,75,15,0,1,0,0,0,0,"1hr 47mins","Adequate"
"4ffcd1aec56753effd45355cbf6bfef7b5e276d9",8.9,154,108,213928762,94,28,0,0,0,0,0,0,"2hr 34mins","High"
"500534a3077b09acbb0e49c3af3d6a863cea7ba4",7.8,166,128,335802786,70,14,0,0,0,1,0,1,"2hr 46mins","Adequate"
"50340498d8cefcd945d9e6f40422d7a8171b5972",6.5,81,141,248639099,81,23,0,0,1,0,0,0,"1hr 21mins","Adequate"
"504c69804c74fb96a0446db3812385fad878f473",8.7,136,171,467222728,73,23,1,0,0,0,1,0,"2hr 16mins","High"
"50ce69824c72661c761f10d7fd3a6ff0c28b88c2",7.3,85,146,273144151,73,20,0,1,0,0,0,0,"1hr 25mins","Adequate"
"50db73d122980759c57c20bf7bf29dc43be3ace3",6.8,115,135,202292902,25,24,0,0,0,0,0,0,"1hr 55mins","Adequate"
"50e048aed07aac6e895caa424d4edcc92d13f14d",6.6,142,203,708982323,53,8,1,0,0,0,1,0,"2hr 22mins","Adequate"
"50e7949f4dd62543fcf33dafd419059262b6a567",5.2,91,21,183348429,39,13,1,0,0,0,0,0,"1hr 31mins","Adequate"
"5101dea3c8d198df5fd4fb9dad95bc8e83f2cd79",6.7,151,202,553709788,42,24,1,0,0,0,1,0,"2hr 31mins","Adequate"
"5192c9600e9d2fb303b5479e545662a63eaad22a",6.2,88,157,278019771,48,22,0,1,0,0,0,0,"1hr 28mins","Adequate"
"51d79aeb6cd1b5dda5d06909fd6101b8dbf0e9a5",7.9,113,132,306209289,66,5,0,0,0,0,0,1,"1hr 53mins","Adequate"
"51e63f803e3615bad9f1cfcdc44b5022c7b63574",7.6,136,215,436233122,88,4,0,0,0,1,0,1,"2hr 16mins","Adequate"
"5289a8ff42f10839b4f956dd3ab1ddf39af852e9",9.0,152,535,1006102277,84,14,1,0,0,0,0,0,"2hr 32mins","High"
"52e4d7b008a317c1c432484706a21df82c6b84a6",7.7,140,174,355237933,77,27,0,0,0,0,0,0,"2hr 20mins","Adequate"
"53a8ebc947cb9a8204813347c7c8ac1cd0a6d1b0",5.9,93,140,296999813,51,33,0,1,0,0,0,0,"1hr 33mins","Satisfactory"
"53b53dd3531c1d2174f3e1dfab410009c370dacd",6.4,123,201,524976069,62,8,1,0,0,0,1,0,"2hr 3mins","Adequate"
"54281ff74b0431265f318bfa5cdd4e6e3082aa06",7.5,138,292,942201710,71,15,1,0,0,0,0,0,"2hr 18mins","Adequate"
"546b6d5a58fa9e4f239c4e4de08ec679ebccfcee",6.9,127,86,221303188,72,32,0,0,0,0,0,0,"2hr 7mins","Satisfactory"
"5485947928510f0402f119b22c2434422e7b46d2",5.8,100,168,253625427,27,15,1,1,0,0,0,0,"1hr 40mins","Adequate"
"54a731678b720587a79191739ac4ac085f384a03",6.9,94,197,886686817,50,13,0,1,0,0,0,0,"1hr 34mins","Adequate"
"55790fa0ea8bf8a818917506b6cc540d6d3280d7",5.8,106,163,493214993,39,12,1,0,0,0,0,0,"1hr 46mins","Adequate"
"567d69fec0185b3e6c97e9f6a6646dab94b55dd5",6.5,123,24,211952420,59,6,0,0,0,1,0,0,"2hr 3mins","Satisfactory"
"56d3b08dd8d08bd1ab79dfd7b5015b6dbaaf5368",7.3,105,101,206071502,65,23,0,0,0,0,0,0,"1hr 45mins","Adequate"
"57179d11ba02ba2067d6ed52fd34750847fe1724",6.5,125,126,362744280,58,18,0,0,0,0,0,0,"2hr 5mins","Adequate"
"571e41fdb661c57e7baf0e53fc1b165805fd8968",6.4,127,183,374111707,47,22,0,0,0,1,0,0,"2hr 7mins","Adequate"
"5730272e32d46eeae7796826070c79ca9683f227",7.2,146,80,177584879,72,11,1,0,0,0,0,0,"2hr 26mins","Adequate"
"57a8bc205e6e22170a5adba9634e2869272c0c2d",6.8,91,195,667094506,60,16,0,1,0,0,0,0,"1hr 31mins","Adequate"
"57c7ec6ae0972c86684bb4c3983e783e9d1bc3f7",6.2,120,140,349464664,40,24,1,0,0,0,1,0,"2hr 0mins","Adequate"
"587229740faaff95ba825f05dd4a685d791612d6",7.7,108,176,290835269,73,18,1,0,0,0,0,0,"1hr 48mins","Adequate"
"58f529c88d43a99467e6b738d6ec509341bcefc7",4.9,91,131,341631208,38,28,0,0,0,0,0,0,"1hr 31mins","Satisfactory"
"593cc96ab0cb665d3dcead7047a8259dfe74f30e",6.7,123,47,439048914,32,6,1,0,0,0,0,0,"2hr 3mins","Adequate"
"5a081b37db0684630b586718a180b97ac919da69",6.0,90,88,178311729,44,18,0,0,0,1,0,0,"1hr 30mins","Adequate"
"5a94c4ad4912cbee6acecf80802996184e837a1e",5.7,100,131,274703340,33,21,1,0,0,0,0,0,"1hr 40mins","Adequate"
"5ae2f87b02e2ae9ddaea1bec320edf97b1206623",6.8,113,102,348319861,57,8,1,0,0,0,1,0,"1hr 53mins","Adequate"
"5aeb3c48699753b4d108d7033d5f6230d67d35a2",5.2,120,103,389681935,32,6,1,0,0,0,1,0,"2hr 0mins","Adequate"
"5b0a94582830aa422da46b019b59fbbc695d7539",7.4,122,97,192199131,64,3,0,0,0,1,0,1,"2hr 2mins","Satisfactory"
"5b0bdd85d3624a9188d6e4e0bf27707a0e8fc30f",7.9,127,258,385680446,82,13,1,0,0,0,1,0,"2hr 7mins","Adequate"
"5b1a6c584305255c92b0ecdadd018c91a85d3397",5.5,98,148,310650585,27,12,0,0,0,1,0,0,"1hr 38mins","Adequate"
"5b1b93d0dafaf0d81dc14064a186b91253f7e163",7.2,138,150,251171807,90,9,0,0,0,0,0,0,"2hr 18mins","Adequate"
"5b69c3076a27980c6d9b560bfbcf90d090cc74b6",7.3,134,86,233503234,59,1,0,0,0,0,0,0,"2hr 14mins","Adequate"
"5b780e46a459761aeb91cb5459baef7561ebe710",5.8,96,60,300228084,37,12,1,0,0,0,1,0,"1hr 36mins","Adequate"
"5b8d42ac25a935c22ba3a749123a265dbe338d79",6.0,109,84,205322941,60,2,1,1,0,0,0,0,"1hr 49mins","Adequate"
"5c14464a834a695d20c4070b922645fb69894bd4",6.2,126,70,210308099,66,43,1,0,0,0,1,0,"2hr 6mins","Adequate"
"5c282189b6df627eeb67caeda288eaa8c89da390",7.3,107,127,247290327,41,28,0,1,0,0,0,0,"1hr 47mins","Adequate"
"5ca6871ce422cfc3ccc0dfc19edeed41eeca23ce",5.4,110,1,361682618,63,4,0,0,0,0,0,0,"1hr 50mins","Low"
"5cb334e559b45d172dd8c46815cae8269bed76de",6.5,110,130,230685453,54,14,1,1,0,0,0,0,"1hr 50mins","Adequate"
"5cf815c369958ca2f630809ff0c3a1fdfdcece51",7.2,142,408,694394724,68,10,1,0,0,0,1,0,"2hr 22mins","Adequate"
"5d575222db2ead15967caf32b61a990c1f009be4",6.2,135,88,264218220,56,27,1,0,0,0,1,0,"2hr 15mins","Adequate"
"5ddf9dfd5621638b7babe78a08d0e20b33f295d3",7.7,147,220,791657398,86,4,1,0,0,0,0,0,"2hr 27mins","Adequate"
"5e47c08a5e94e55d5e47cb44bdb0d399960dd6dc",7.0,115,181,449326618,57,11,1,0,0,0,0,0,"1hr 55mins","Adequate"
"5f129a28477659699afabb1027c99164fed285e0",6.2,110,127,356700357,44,6,1,0,0,0,0,0,"1hr 50mins","Adequate"
"5fb918867445e2720d00bf13500d8d70be036c8c",7.3,79,145,215880014,83,61,0,1,0,0,0,0,"1hr 19mins","Adequate"
"601321c3001af784f5c76fabbb274694e8d0b4f2",7.7,100,434,1073394593,84,3,0,1,0,0,0,0,"1hr 40mins","Adequate"
"60160b75048a2a617a92b7b33d0902e073a9f322",7.0,98,141,244721064,60,24,1,0,0,0,0,0,"1hr 38mins","Adequate"
"60b2f009255900941070d6467706aa30831d05b0",6.9,106,92,222809600,56,8,1,0,0,0,0,0,"1hr 46mins","Adequate"
"61c75e02262e7d9a45471174631b637776a64e0b",7.8,134,107,218791811,82,9,1,0,0,0,0,0,"2hr 14mins","Adequate"
"61f7d5aec56d1de6765909c2acdfecc4498cded2",7.6,147,124,207515725,86,22,0,0,0,0,0,0,"2hr 27mins","Adequate"
"6230e2022dd9bd75abf30244ce1f18eb60f12c41",7.3,133,350,547459020,72,8,1,0,0,0,0,0,"2hr 13mins","Adequate"
"62362a48e9fada5907356f67f640bf19025c00b3",5.9,123,3,870325439,44,5,1,0,0,0,0,0,"2hr 3mins","Low"
"6302c78b67529fc2ddae242af22cfdea6ffcd44e",5.8,122,67,211989043,33,23,1,0,1,0,0,0,"2hr 2mins","Adequate"
"632c49c7a11b4a892e765e76f75cabdfb8763da5",5.6,113,100,204313400,54,14,1,1,0,0,0,0,"1hr 53mins","Adequate"
"63692245d4fbef8abcbb3c273bd16122003c0a02",8.4,122,335,1074445730,59,3,0,0,0,0,0,0,"2hr 2mins","High"
"63bf5b172afb6b4862d385f78c4c66366ec3aa99",6.0,94,68,187361754,53,11,0,0,0,0,0,0,"1hr 34mins","Satisfactory"
"63c2d0438f78acb9cab788898beee290584cd9b3",7.2,132,102,192330738,57,8,1,0,0,0,0,0,"2hr 12mins","Adequate"
"63cc090b7049388bd9c0a098d0915b6ada94e56f",6.0,108,89,326479141,26,8,1,0,0,0,0,0,"1hr 48mins","Adequate"
"64d983f106dff6bb151d3c0bc0e55c3a87bd324c",6.1,88,56,226349749,23,9,1,0,1,0,0,0,"1hr 28mins","Adequate"
"655790d1ad05000741892abd36229743785f0dd8",5.4,85,144,294456605,46,24,0,0,0,0,0,0,"1hr 25mins","Satisfactory"
"6567c3235e34bee49822007582eb455276de3b69",6.2,140,177,359126022,61,12,1,0,0,0,0,0,"2hr 20mins","Adequate"
"6584263c48a2c8ea32e9aac165f4c3571476f685",4.0,103,132,319713881,20,12,1,0,0,0,0,0,"1hr 43mins","Adequate"
"6584c4e0fd491335a8dbdbc3634d540682285b9f",8.3,81,192,394436586,95,27,0,1,0,0,0,0,"1hr 21mins","Adequate"
"658fc8c3abf0c0a2098761d2b619016703fa25f9",5.1,109,95,269784201,34,14,1,0,0,0,0,0,"1hr 49mins","Adequate"
"65eb4b2b536cf4c1bb6b78f08cce8f83198220ff",8.4,164,448,1081153097,78,10,1,0,0,0,0,0,"2hr 44mins","High"
"66c153dd06995d19dec53c5e5742722f78c4aa14",6.9,124,652,1671537444,59,7,1,0,0,0,1,0,"2hr 4mins","Adequate"
"66ee85a6c48a59834de0f9a98c5391918c631852",6.8,105,127,227927165,72,29,0,0,0,1,0,0,"1hr 45mins","Adequate"
"672f67883f6c841f52f80a936dec560c69dde4bc",6.3,98,90,223387299,53,17,0,0,0,0,0,1,"1hr 38mins","Adequate"
"673837ed1e5ff2001b926d537670d91ccfab4174",6.6,97,175,328203506,62,36,1,1,0,0,0,0,"1hr 37mins","Adequate"
"6747a22465d5b30007c0cf8b6c59c541374265c4",6.8,106,145,207517509,58,21,1,0,0,0,0,0,"1hr 46mins","Adequate"
